220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236
2017073021134076.0,2017073021115560,2017073021132528.0,2017073021122000,2017073021132812.0,2017073021115139,2017073021132304.0,2017073021121643,20170730212314.0,20170730212314.0,20170730210937.0,20170730210722.0,20170730210648.0,20170730210610.0,20170730203748.0,20170730203748.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021122254.0,2017073021104582,2017073021120693.0,2017073021111756,2017073021120989.0,2017073021104160,2017073021120468.0,2017073021111403,20170730092656.0,20170730092656.0,20170730091338.0,20170730090813.0,20170730090736.0,20170730090649.0,20170730084034.0,20170730084034.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021112009.0,2017073021094342,2017073021110464.0,2017073021100759,2017073021110753.0,2017073021093920,2017073021110239.0,2017073021100406,20170730095714.0,20170730095714.0,20170730094359.0,20170730094152.0,20170730094116.0,20170730094048.0,20170730091006.0,20170730091006.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021101009.0,2017073021084026,2017073021095454.0,2017073021090498,2017073021095753.0,2017073021083604,2017073021095226.0,2017073021090145,20170730193025.0,20170730193025.0,20170730191738.0,20170730191219.0,20170730191145.0,20170730191101.0,20170730183806.0,20170730183806.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021090753.0,2017073021072235,2017073021085203.0,2017073021080234,2017073021085495.0,2017073021071814,2017073021084976.0,2017073021075881,20170730200140.0,20170730200140.0,20170730194529.0,20170730194312.0,20170730194238.0,20170730194200.0,20170730191501.0,20170730191501.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080514414054.0,2017080514401084,2017080514412510.0,2017080514403526,2017080514412798.0,2017080514400662,2017080514412285.0,2017080514403173,20170805143828.0,20170805143828.0,20170805142514.0,20170805142315.0,20170805142241.0,20170805141856.0,20170805135327.0,20170805135327.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080802030276.0,2017080802004303,2017080802024714.0,2017080802005978,2017080802025003.0,2017080802003884,2017080802024362.0,2017080802005626,20170811104554.0,20170811104554.0,20170811102949.0,20170811102723.0,20170811102655.0,20170811102602.0,20170811095722.0,20170811095722.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080802010245.0,2017080801584278,2017080802004684.0,2017080801590034,2017080802004975.0,2017080801583857,2017080802004457.0,2017080801585684,20170811104441.0,20170811104441.0,20170811102833.0,20170811102608.0,20170811102541.0,20170811102448.0,20170811095622.0,20170811095622.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080801590301.0,2017080801564406,2017080801584742.0,2017080801570079,2017080801585032.0,2017080801563987,2017080801584517.0,2017080801565729,20170811104328.0,20170811104328.0,20170811102718.0,20170811102454.0,20170811102427.0,20170811102333.0,20170811095522.0,20170811095522.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017073106023082.0,2017073106005023,2017073106021540.0,2017073106010704,2017073106021826.0,2017073106004603,2017073106021315.0,2017073106010350,20170801090037.0,20170801090037.0,20170801084425.0,20170801084200.0,20170801084124.0,20170801084037.0,20170801081432.0,20170801081432.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080121112725.0,2017080121095485,2017080121111146.0,2017080121101965,2017080121111457.0,2017080121095064,2017080121110920.0,2017080121101612,20170801201958.0,20170801201958.0,20170801200712.0,20170801200157.0,20170801200123.0,20170801200039.0,20170801193407.0,20170801193407.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080121102214.0,2017080121085201,2017080121100671.0,2017080121091687,2017080121100960.0,2017080121084781,2017080121100446.0,2017080121091334,20170801205122.0,20170801205122.0,20170801203503.0,20170801203245.0,20170801203212.0,20170801203134.0,20170801200904.0,20170801200904.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080121091940.0,2017080121055451,2017080121090395.0,2017080121081420,2017080121090679.0,2017080121055031,2017080121090168.0,2017080121081065,20170802040424.0,20170802040424.0,20170802034818.0,20170802034545.0,20170802034510.0,20170802034432.0,20170802031629.0,20170802031629.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080120382996.0,2017080120370051,2017080120381462.0,2017080120372496,2017080120381748.0,2017080120365629,2017080120381235.0,2017080120372143,20170802043523.0,20170802043523.0,20170802042051.0,20170802041702.0,20170802041625.0,20170802041539.0,20170802034708.0,20170802034708.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080120372757.0,2017080120351979,2017080120371203.0,2017080120362234,2017080120371484.0,2017080120351557,2017080120370978.0,2017080120361881,20170801212357.0,20170801212357.0,20170801210938.0,20170801210543.0,20170801210509.0,20170801210431.0,20170801203511.0,20170801203511.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080120362482.0,2017080120340146,2017080120360940.0,2017080120344239,2017080120361229.0,2017080120335726,2017080120360715.0,2017080120343885,20170801205748.0,20170801205748.0,20170801204421.0,20170801203649.0,20170801203615.0,20170801203459.0,20170801201219.0,20170801201219.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080619144720.0,2017080619131301,2017080619143178.0,2017080619133103,2017080619143464.0,2017080619130881,2017080619142953.0,2017080619132750,20170807231650.0,20170807231650.0,20170807225607.0,20170807225212.0,20170807225144.0,20170807225007.0,20170807220539.0,20170807220539.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080621020343.0,2017080621003451,2017080621014798.0,2017080621005871,2017080621015090.0,2017080621003029,2017080621014573.0,2017080621005518,20170808004203.0,20170808004203.0,20170808002122.0,20170808001726.0,20170808001659.0,20170808001520.0,20170807232701.0,20170807232701.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080619221857.0,2017080619204375,2017080619220306.0,2017080619210131,2017080619220592.0,2017080619203951,2017080619220081.0,2017080619205778,20170807222914.0,20170807222914.0,20170807220740.0,20170807220345.0,20170807220318.0,20170807220139.0,20170807211507.0,20170807211507.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080807221856.0,2017080807195589,2017080807220296.0,2017080807201264,2017080807220589.0,2017080807195170,2017080807215946.0,2017080807200912,20170807032505.0,20170807032505.0,20170807030841.0,20170807030628.0,20170807030554.0,20170807030516.0,20170807023714.0,20170807023714.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080807201532.0,2017080807175728,2017080807195971.0,2017080807181482,2017080807200260.0,2017080807175307,2017080807195746.0,2017080807181132,20170807031721.0,20170807031721.0,20170807030156.0,20170807025956.0,20170807025922.0,20170807025845.0,20170807022832.0,20170807022832.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080807181753.0,2017080807155595,2017080807180189.0,2017080807161275,2017080807180482.0,2017080807155178,2017080807175964.0,2017080807160923,20170807030350.0,20170807030350.0,20170807024946.0,20170807024738.0,20170807024705.0,20170807024627.0,20170807021639.0,20170807021639.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072423492937.0,2017072423475289,2017072423491389.0,2017072423480968,2017072423491675.0,2017072423474867,2017072423491164.0,2017072423480615,20170725000744.0,20170725000744.0,20170724235019.0,20170724234756.0,20170724234719.0,20170724234633.0,20170724231650.0,20170724231650.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072423201209.0,2017072423152476,2017072423195662.0,2017072423155454,2017072423195948.0,2017072423152056,2017072423195437.0,2017072423155098,20170724233520.0,20170724233520.0,20170724232045.0,20170724231527.0,20170724231451.0,20170724231412.0,20170724224816.0,20170724224816.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080711274593.0,2017080711252626,2017080711273028.0,2017080711254306,2017080711273317.0,2017080711252207,2017080711272803.0,2017080711253957,20170807090412.0,20170807090412.0,20170807084318.0,20170807083834.0,20170807083806.0,20170807083627.0,20170807075157.0,20170807075157.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017072802561896.0,2017072802543964,2017072802560351.0,2017072802550020,2017072802560629.0,2017072802543540,2017072802560128.0,2017072802545668,20170727035235.0,20170727035235.0,20170727033914.0,20170727033344.0,20170727033307.0,20170727033220.0,20170727030841.0,20170727030841.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072802550279.0,2017072802493051,2017072802544726.0,2017072802495482,2017072802545014.0,2017072802492629,2017072802544200.0,2017072802495131,20170727012535.0,20170727012535.0,20170727010809.0,20170727010535.0,20170727010458.0,20170727010411.0,20170727003817.0,20170727003817.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072802495732.0,2017072802482798,2017072802494190.0,2017072802485229,2017072802494476.0,2017072802482378,2017072802493968.0,2017072802484876,20170727015641.0,20170727015641.0,20170727014128.0,20170727013927.0,20170727013853.0,20170727013640.0,20170727010657.0,20170727010657.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080802553251.0,2017080802531104,2017080802551700.0,2017080802532781,2017080802551989.0,2017080802530685,2017080802551348.0,2017080802532429,20170809123605.0,20170809123605.0,20170809121450.0,20170809121053.0,20170809121025.0,20170809120847.0,20170809112524.0,20170809112524.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080802533035.0,2017080802511043,2017080802531489.0,2017080802512804,2017080802531778.0,2017080802510623,2017080802531264.0,2017080802512454,20170809132618.0,20170809132618.0,20170809130450.0,20170809130055.0,20170809130027.0,20170809125847.0,20170809121033.0,20170809121033.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080802513060.0,2017080802491087,2017080802511510.0,2017080802492767,2017080802511803.0,2017080802490668,2017080802511285.0,2017080802492415,20170808130415.0,20170808130415.0,20170808124335.0,20170808123849.0,20170808123821.0,20170808123642.0,20170808115440.0,20170808115440.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080701394940.0,2017080701380332,2017080701393396.0,2017080701384443,2017080701393681.0,2017080701375910,2017080701393171.0,2017080701384090,20170806222625.0,20170806222625.0,20170806221015.0,20170806220759.0,20170806220726.0,20170806220648.0,20170806213736.0,20170806213736.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072408575887.0,2017072408561871,2017072408574328.0,2017072408563471,2017072408574639.0,2017072408561450,2017072408574103.0,2017072408563118,20170724091441.0,20170724091441.0,20170724090120.0,20170724085620.0,20170724085543.0,20170724085457.0,20170724082454.0,20170724082454.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072408284723.0,2017072408234556,2017072408283175.0,2017072408242929,2017072408283460.0,2017072408234135,2017072408282951.0,2017072408242576,20170724084341.0,20170724084341.0,20170724082919.0,20170724082347.0,20170724082313.0,20170724082226.0,20170724075530.0,20170724075530.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080513451276.0,2017080513433337,2017080513445720.0,2017080513435765,2017080513450017.0,2017080513432915,2017080513445478.0,2017080513435412,20170806091629.0,20170806091629.0,20170806090202.0,20170806085826.0,20170806085749.0,20170806085701.0,20170806083100.0,20170806083100.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080606503404.0,2017080606454935,2017080606501860.0,2017080606462176,2017080606502146.0,2017080606454515,2017080606501635.0,2017080606461823,20170805222559.0,20170805222559.0,20170805221230.0,20170805220732.0,20170805220656.0,20170805220610.0,20170805213815.0,20170805213815.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080513172931.0,2017080513124456,2017080513171387.0,2017080513131746,2017080513171671.0,2017080513124034,2017080513171160.0,2017080513131393,20170806084547.0,20170806084547.0,20170806083200.0,20170806082904.0,20170806082830.0,20170806082746.0,20170806075707.0,20170806075707.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080803541896.0,2017080803453850,2017080803540334.0,2017080803455526,2017080803540626.0,2017080803453429,2017080803535807.0,2017080803455175,20170807095629.0,20170807095629.0,20170807093457.0,20170807093103.0,20170807093036.0,20170807092857.0,20170807084131.0,20170807084131.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080703012526.0,2017080702595596,2017080703010975.0,2017080703002028,2017080703011265.0,2017080702595175,2017080703010750.0,2017080703001673,20170806154452.0,20170806154452.0,20170806153041.0,20170806152823.0,20170806152750.0,20170806152705.0,20170806145643.0,20170806145643.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072423333525.0,2017072423320551,2017072423331976.0,2017072423322987,2017072423332260.0,2017072423320129,2017072423331751.0,2017072423322635,20170724235023.0,20170724235023.0,20170724233408.0,20170724233208.0,20170724233134.0,20170724233040.0,20170724230217.0,20170724230217.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080702491506.0,2017080702473812,2017080702485957.0,2017080702480239,2017080702490245.0,2017080702473390,2017080702485734.0,2017080702475887,20170806204959.0,20170806204959.0,20170806203707.0,20170806203149.0,20170806203115.0,20170806202913.0,20170806200150.0,20170806200150.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080803455796.0,2017080803433937,2017080803454232.0,2017080803435690,2017080803454520.0,2017080803433517,2017080803454007.0,2017080803435340,20170807104550.0,20170807104550.0,20170807102504.0,20170807102130.0,20170807102102.0,20170807101924.0,20170807093146.0,20170807093146.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080702470239.0,2017080702451629,2017080702464700.0,2017080702455743,2017080702464971.0,2017080702451207,2017080702464457.0,2017080702455389,20170806212107.0,20170806212107.0,20170806210456.0,20170806210239.0,20170806210205.0,20170806210128.0,20170806202922.0,20170806202922.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
