360X691,360X710,360X711,360X1287,360X1291,360X1292,360X1293,400X7,400X9,400X25,400X27,400X60,400X61,400X64,400X65,400X83,400X84,400X168,400X169,400X219,400X220,420X7,420X9,420X25,420X27,420X186
20170808,20170808,20170808,20170808,20170808,20170808,20170808,20170808121510,20170808121447,20170808121721,20170808121143,20170808121353,20170808121339,20170808121357,20170808121353,20170808121447,20170808121423,20170808121339,20170808121327,20170808121423,20170808121357,20170809112212,20170809112238,20170809112335,20170809112149,20160701155232.0
20170809,20170809,20170809,20170809,20170809,20170809,20170809,20170809235017,20170809234953,20170809235058,20170809234418,20170809234852,20170809234838,20170809234855,20170809234852,20170809234953,20170809234922,20170809234838,20170809234826,20170809234922,20170809234855,20170810033218,20170810033243,20170810033358,20170810033154,20160701155232.0
20170808,20170808,20170808,20170808,20170808,20170808,20170808,20170808125057,20170808125033,20170808125132,20170808124433,20170808124934,20170808124920,20170808124938,20170808124934,20170808125033,20170808125004,20170808124920,20170808124908,20170808125004,20170808124938,20170809120127,20170809120152,20170809120250,20170809120104,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812182034,20170812182010,20170812182051,20170812181254,20170812181917,20170812181903,20170812181920,20170812181917,20170812182010,20170812181947,20170812181903,20170812181851,20170812181947,20170812181920,20170813072039,20170813072105,20170813072222,20170813072016,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811212148,20170811212124,20170811212225,20170811211542,20170811212031,20170811212017,20170811212034,20170811212031,20170811212124,20170811212101,20170811212017,20170811212005,20170811212101,20170811212034,20170812091610,20170812091635,20170812091834,20170812091546,20160701155232.0
20170727,20170727,20170727,20170727,20170727,20170727,20170727,20170728201618,20170728201554,20170728201705,20170728195917,20170728201450,20170728201437,20170728201454,20170728201450,20170728201554,20170728201528,20170728201437,20170728201425,20170728201528,20170728201454,20170729003426,20170729003452,20170729003541,20170729003403,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811213648,20170811213625,20170811213721,20170811213033,20170811213531,20170811213517,20170811213535,20170811213531,20170811213625,20170811213601,20170811213517,20170811213505,20170811213601,20170811213535,20170812093508,20170812093534,20170812093631,20170812093445,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812182150,20170812182126,20170812182207,20170812181408,20170812182033,20170812182019,20170812182036,20170812182033,20170812182126,20170812182102,20170812182019,20170812182007,20170812182102,20170812182036,20170813072222,20170813072248,20170813072418,20170813072159,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811213938,20170811213915,20170811214021,20170811213333,20170811213803,20170811213749,20170811213807,20170811213803,20170811213915,20170811213833,20170811213749,20170811213737,20170811213833,20170811213807,20170812093810,20170812093836,20170812094002,20170812093747,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812182306,20170812182242,20170812182323,20170812181558,20170812182149,20170812182135,20170812182152,20170812182149,20170812182242,20170812182219,20170812182135,20170812182123,20170812182219,20170812182152,20170813072418,20170813072443,20170813072534,20170813072354,20160701155232.0
20170809,20170809,20170809,20170809,20170809,20170809,20170809,20170809220508,20170809220444,20170809220526,20170809220140,20170809220351,20170809220337,20170809220354,20170809220351,20170809220444,20170809220421,20170809220337,20170809220325,20170809220421,20170809220354,20170809233916,20170810004008,20170810004048,20170810003920,20160701155232.0
20170809,20170809,20170809,20170809,20170809,20170809,20170809,20170809223831,20170809223808,20170809223857,20170809223203,20170809223714,20170809223701,20170809223718,20170809223714,20170809223808,20170809223744,20170809223701,20170809223648,20170809223744,20170809223718,20170810011659,20170810011724,20170810011822,20170810011636,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805033052,20170805033028,20170805034117,20170805032525,20170805032858,20170805032844,20170805032901,20170805032858,20170805033028,20170805032928,20170805032844,20170805032832,20170805032928,20170805032901,20170805011158,20170805072445,20170805072525,20170805072356,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805042117,20170805042054,20170805042137,20170805040724,20170805041736,20170805041722,20170805041740,20170805041736,20170805042054,20170805042030,20170805041722,20170805041710,20170805042030,20170805041740,20170805075517,20170805075542,20170805075622,20170805075453,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812042537,20170812042513,20170812042616,20170812041912,20170812042416,20170812042402,20170812042420,20170812042416,20170812042513,20170812042447,20170812042402,20170812042350,20170812042447,20170812042420,20170813002809,20170813002834,20170813002923,20170813002745,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812042653,20170812042629,20170812042737,20170812042027,20170812042533,20170812042519,20170812042537,20170812042533,20170812042629,20170812042605,20170812042519,20170812042507,20170812042605,20170812042537,20170813002924,20170813002949,20170813003112,20170813002900,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812042841,20170812042818,20170812042858,20170812042218,20170812042724,20170812042710,20170812042727,20170812042724,20170812042818,20170812042754,20170812042710,20170812042658,20170812042754,20170812042727,20170813003112,20170813003138,20170813003304,20170813003049,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807140710,20170807140647,20170807140754,20170807135920,20170807140527,20170807140513,20170807140531,20170807140527,20170807140647,20170807140623,20170807140513,20170807140501,20170807140623,20170807140531,20170809054017,20170809054043,20170809054129,20170809053954,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806033715,20170806033651,20170806034149,20170806032914,20170806033526,20170806033512,20170806033529,20170806033526,20170806033651,20170806033602,20170806033512,20170806033500,20170806033602,20170806033529,20170806154102,20170806154128,20170806154232,20170806154039,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812223621,20170812223558,20170812223645,20170812223013,20170812223504,20170812223450,20170812223507,20170812223504,20170812223558,20170812223534,20170812223450,20170812223438,20170812223534,20170812223507,20170813063056,20170813063121,20170813063239,20170813063032,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806035256,20170806035233,20170806035412,20170806033923,20170806035133,20170806035119,20170806035137,20170806035133,20170806035233,20170806035205,20170806035119,20170806035107,20170806035205,20170806035137,20170806155223,20170806155249,20170806155354,20170806155200,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812223737,20170812223714,20170812223802,20170812223130,20170812223620,20170812223606,20170812223623,20170812223620,20170812223714,20170812223650,20170812223606,20170812223554,20170812223650,20170812223623,20170813063239,20170813063304,20170813063359,20170813063215,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812223853,20170812223830,20170812223919,20170812223247,20170812223736,20170812223722,20170812223739,20170812223736,20170812223830,20170812223806,20170812223722,20170812223710,20170812223806,20170812223739,20170813063359,20170813063424,20170813063552,20170813063336,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811224908,20170811224845,20170811224953,20170811224258,20170811224729,20170811224716,20170811224733,20170811224729,20170811224845,20170811224821,20170811224716,20170811224704,20170811224821,20170811224733,20170812121104,20170812121129,20170812121253,20170812121040,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812193726,20170812193703,20170812193744,20170812193043,20170812193609,20170812193555,20170812193612,20170812193609,20170812193703,20170812193639,20170812193555,20170812193543,20170812193639,20170812193612,20170813151546,20170813151611,20170813151735,20170813151523,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812150910,20170812150847,20170812150930,20170812150228,20170812150753,20170812150739,20170812150757,20170812150753,20170812150847,20170812150823,20170812150739,20170812150727,20170812150823,20170812150757,20170813095709,20170813095735,20170813095855,20170813095646,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812152919,20170812152855,20170812152939,20170812151824,20170812152721,20170812152707,20170812152724,20170812152721,20170812152855,20170812152832,20170812152707,20170812152655,20170812152832,20170812152724,20170813101651,20170813101716,20170813102352,20170813101627,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812154431,20170812154407,20170812154448,20170812153817,20170812154314,20170812154300,20170812154317,20170812154314,20170812154407,20170812154344,20170812154300,20170812154248,20170812154344,20170812154317,20170813104342,20170813104408,20170813104536,20170813104319,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812044733,20170812044710,20170812044815,20170812044125,20170812044555,20170812044541,20170812044559,20170812044555,20170812044710,20170812044625,20170812044541,20170812044529,20170812044625,20170812044559,20170813010109,20170813010134,20170813010300,20170813010045,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811173254,20170811173230,20170811173836,20170811172926,20170811173136,20170811173123,20170811173140,20170811173136,20170811173230,20170811173206,20170811173123,20170811173111,20170811173206,20170811173140,20170812025606,20170812034131,20170812034211,20170812034043,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811173913,20170811173850,20170811173933,20170811173118,20170811173329,20170811173315,20170811173332,20170811173329,20170811173850,20170811173359,20170811173315,20170811173303,20170811173359,20170811173332,20170812034211,20170812034236,20170812034315,20170812034147,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811174028,20170811174004,20170811174111,20170811173221,20170811173445,20170811173431,20170811173448,20170811173445,20170811174004,20170811173941,20170811173431,20170811173419,20170811173941,20170811173448,20170812034315,20170812034340,20170812034425,20170812034252,20160701155232.0
20170808,20170808,20170808,20170808,20170808,20170808,20170808,20170809023800,20170809023737,20170809023818,20170809023109,20170809023643,20170809023629,20170809023647,20170809023643,20170809023737,20170809023713,20170809023629,20170809023617,20170809023713,20170809023647,20170809170114,20170809170139,20170809170233,20170809170051,20160701155232.0
